Ward	Age	Voters
WE170	48	436
WE170	49	400
WE170	50	424
WE170	51	307
WE170	52	371
WE170	53	391
WE170	54	338
WE170	55	368
WE170	56	287
WE170	57	238
WE170	58	299
WE170	59	268
WE170	60	287
WE170	61	214
WE170	62	260
WE170	63	229
WE170	64	232
WE170	65	260
WE170	66	173
WE170	67	159
WE170	68	180
WE170	69	156
WE170	70	179
WE170	71	107
WE170	72	150
WE170	73	145
WE170	74	129
WE170	75	123
WE170	76	102
WE170	77	96
WE170	78	94
WE170	79	91
WE170	80	104
WE170	81	53
WE170	82	46
WE170	83	59
WE170	84	49
WE170	85	46
WE170	86	25
WE170	87	27
WE170	88	30
WE170	89	17
WE170	90	21
WE170	91	2
WE170	92	13
WE170	93	13
WE170	94	8
WE170	95	3
WE170	96	5
WE170	97	1
WE170	98	2
WE170	99	2
WE170	100	1
WE170	101	1
WE170	125	1
WE173	18	40
WE173	19	278
WE173	20	403
WE173	21	466
WE173	22	560
WE173	23	567
WE173	24	566
WE173	25	675
WE173	26	846
WE173	27	959
WE173	28	995
WE173	29	961
WE173	30	992
WE173	31	965
WE173	32	932
WE173	33	924
WE173	34	845
WE173	35	725
WE173	36	782
WE173	37	652
WE173	38	805
WE173	39	631
WE173	40	582
WE173	41	481
WE173	42	510
WE173	43	674
WE173	44	573
WE173	45	503
WE173	46	551
WE173	47	397
WE173	48	558
WE173	49	410
WE173	50	435
WE173	51	342
WE173	52	358
WE173	53	489
WE173	54	327
WE173	55	317
WE173	56	330
WE173	57	292
WE173	58	308
WE173	59	308
WE173	60	276
WE173	61	227
WE173	62	197
WE173	63	194
WE173	64	168
WE173	65	134
WE173	66	111
WE173	67	101
WE173	68	127
WE173	69	91
WE173	70	68
WE173	71	50
WE173	72	61
WE173	73	74
WE173	74	55
WE173	75	35
WE173	76	38
WE173	77	34
WE173	78	32
WE173	79	34
WE173	80	19
WE173	81	22
WE173	82	18
WE173	83	21
WE173	84	20
WE173	85	10
WE173	86	7
WE173	87	9
WE173	88	10
WE173	89	7
WE173	90	8
WE173	91	1
WE173	92	2
WE173	93	2
WE173	94	5
WE173	95	2
WE173	97	1
WE173	99	2
WE172	18	17
WE172	19	275
WE172	20	395
WE172	21	475
WE172	22	597
WE172	23	564
WE172	24	613
WE172	25	768
WE172	26	1100
WE172	27	1095
WE172	28	1151
WE172	29	1138
WE172	30	1094
WE172	31	1106
WE172	32	1186
WE172	33	1180
WE172	34	1058
WE172	35	940
WE172	36	961
WE172	37	824
WE172	38	959
WE172	39	791
WE172	40	756
WE172	41	639
WE172	42	639
WE172	43	704
WE172	44	721
WE172	45	493
WE172	46	601
WE172	47	430
WE172	48	537
WE172	49	548
WE172	50	458
WE172	51	398
WE172	52	415
WE172	53	461
WE172	54	424
WE172	55	293
WE172	56	347
WE172	57	298
WE172	58	350
WE172	59	318
WE172	60	290
WE172	61	249
WE172	62	253
WE172	63	277
WE172	64	255
WE172	65	204
WE172	66	178
WE172	67	155
WE172	68	185
WE172	69	154
WE172	70	100
WE172	71	111
WE172	72	95
WE172	73	89
WE172	74	82
WE172	75	69
WE172	76	55
WE172	77	58
WE172	78	63
WE172	79	53
WE172	80	40
WE172	81	27
WE172	82	25
WE172	83	23
WE172	84	38
WE172	85	15
WE172	86	12
WE172	87	12
WE172	88	14
WE172	89	13
WE172	90	6
WE172	91	1
WE172	92	4
WE172	93	5
WE172	94	3
WE172	95	1
WE172	96	2
WE172	97	3
WE172	98	1
WE172	99	3
WE172	100	1
WE175	18	7
WE175	19	231
WE175	20	444
WE175	21	574
WE175	22	712
WE175	23	686
WE175	24	810
WE175	25	1028
WE175	26	1441
WE175	27	1588
WE175	28	1699
WE175	29	1618
WE175	30	1660
WE175	31	1592
WE175	32	1644
WE175	33	1811
WE175	34	1457
WE175	35	1361
WE175	36	1362
WE175	37	1272
WE175	38	1357
WE175	39	1030
WE175	40	974
WE175	41	839
WE175	42	950
WE175	43	997
WE175	44	722
WE175	45	675
WE175	46	709
WE175	47	586
WE175	48	715
WE175	49	500
WE175	50	452
WE175	51	410
WE175	52	423
WE175	53	527
WE175	54	355
WE175	55	292
WE175	56	299
WE175	57	320
WE175	58	392
WE175	59	240
WE175	60	215
WE175	61	193
WE175	62	257
WE175	63	290
WE175	64	205
WE175	65	155
WE175	66	170
WE175	67	206
WE175	68	191
WE175	69	111
WE175	70	90
WE175	71	100
WE175	72	109
WE175	73	106
WE175	74	81
WE175	75	43
WE175	76	64
WE175	77	58
WE175	78	71
WE175	79	37
WE175	80	29
WE175	81	32
WE175	82	28
WE175	83	33
WE175	84	19
WE175	85	14
WE175	86	7
WE175	87	9
WE175	88	11
WE175	89	2
WE175	90	3
WE175	91	7
WE175	92	8
WE175	93	6
WE175	94	2
WE175	96	1
WE175	97	1
WE175	98	3
WE174	18	56
WE174	19	378
WE174	20	655
WE174	21	787
WE174	22	791
WE174	23	728
WE174	24	855
WE174	25	1103
WE174	26	1473
WE174	27	1649
WE174	28	1612
WE174	29	1656
WE174	30	1823
WE174	31	1868
WE174	32	1993
WE174	33	2124
WE174	34	1839
WE174	35	1754
WE174	36	1846
WE174	37	1583
WE174	38	1797
WE174	39	1477
WE174	40	1347
WE174	41	1227
WE174	42	1156
WE174	43	1198
WE174	44	1014
WE174	45	787
WE174	46	882
WE174	47	690
WE174	48	881
WE174	49	625
WE174	50	565
WE174	51	525
WE174	52	565
WE174	53	650
WE174	54	592
WE174	55	464
WE174	56	486
WE174	57	439
WE174	58	548
WE174	59	470
WE174	60	425
WE174	61	425
WE174	62	463
WE174	63	453
WE174	64	422
WE174	65	355
WE174	66	337
WE174	67	323
WE174	68	339
WE174	69	243
WE174	70	214
WE174	71	184
WE174	72	207
WE174	73	187
WE174	74	120
WE174	75	117
WE174	76	122
WE174	77	91
WE174	78	104
WE174	79	79
WE174	80	66
WE174	81	52
WE174	82	43
WE174	83	35
WE174	84	43
WE174	85	28
WE174	86	21
WE174	87	20
WE174	88	24
WE174	89	18
WE174	90	13
WE174	91	8
WE174	92	9
WE174	93	4
WE174	94	5
WE174	95	1
WE174	96	3
WE174	99	2
WE174	101	1
WE174	102	1
WE174	106	1
WE177	129	1
WE177	18	63
WE177	19	280
WE177	20	346
WE177	21	362
WE177	22	368
WE177	23	358
WE177	24	407
WE177	25	481
WE177	26	584
WE177	27	651
WE177	28	681
WE177	29	711
WE177	30	696
WE177	31	650
WE177	32	908
WE177	33	825
WE177	34	779
WE177	35	734
WE177	36	750
WE177	37	637
WE177	38	619
WE177	39	674
WE177	40	603
WE177	41	524
WE177	42	589
WE177	43	486
WE177	44	582
WE177	45	412
WE177	46	472
WE177	47	348
WE177	48	378
WE177	49	491
WE177	50	362
WE177	51	377
WE177	52	397
WE177	53	352
WE177	54	448
WE177	55	265
WE177	56	347
WE177	57	295
WE177	58	327
WE177	59	392
WE177	60	288
WE177	61	281
WE177	62	327
WE177	63	316
WE177	64	387
WE177	65	264
WE177	66	311
WE177	67	255
WE177	68	259
WE177	69	253
WE177	70	192
WE177	71	206
WE177	72	210
WE177	73	179
WE177	74	213
WE177	75	136
WE177	76	145
WE177	77	117
WE177	78	136
WE177	79	137
WE177	80	108
WE177	81	79
WE177	82	75
WE177	83	77
WE177	84	72
WE177	85	47
WE177	86	49
WE177	87	39
WE177	88	25
WE177	89	38
WE177	90	20
WE177	91	13
WE177	92	15
WE177	93	10
WE177	94	17
WE177	95	8
WE177	96	10
WE177	98	4
WE177	99	2
WE177	100	1
WE177	101	2
WE177	103	1
WE176	18	41
WE176	19	247
WE176	20	384
WE176	21	455
WE176	22	524
WE176	23	573
WE176	24	651
WE176	25	786
WE176	26	1002
WE176	27	1194
WE176	28	1159
WE176	29	1208
WE176	30	1378
WE176	31	1311
WE176	32	1365
WE176	33	1358
WE176	34	1222
WE176	35	1141
WE176	36	1142
WE176	37	1098
WE176	38	1143
WE176	39	900
WE176	40	933
WE176	41	783
WE176	42	791
WE176	43	830
WE176	44	673
WE176	45	560
WE176	46	664
WE176	47	557
WE176	48	702
WE176	49	496
WE176	50	502
WE176	51	425
WE176	52	465
WE176	53	546
WE176	54	444
WE176	55	379
WE176	56	456
WE176	57	434
WE176	58	471
WE176	59	438
WE176	60	437
WE176	61	369
WE176	62	417
WE176	63	371
WE176	64	402
WE176	65	357
WE176	66	288
WE176	67	311
WE176	68	361
WE176	69	264
WE176	70	249
WE176	71	225
WE176	72	201
WE176	73	232
WE176	74	151
WE176	75	132
WE176	76	120
WE176	77	118
WE176	78	127
WE176	79	80
WE176	80	78
WE176	81	76
WE176	82	53
WE176	83	66
WE176	84	45
WE176	85	29
WE176	86	31
WE176	87	25
WE176	88	29
WE176	89	19
WE176	90	13
WE176	91	13
WE176	92	7
WE176	93	16
WE176	94	10
WE176	95	6
WE176	96	4
WE176	97	3
WE176	98	2
WE176	99	1
WE176	100	1
WE176	101	1
WE176	103	1
WE139	18	63
WE139	19	200
WE139	20	403
WE139	21	453
WE139	22	522
WE139	23	461
WE139	24	483
WE139	25	613
WE139	26	864
WE139	27	949
WE139	28	877
WE139	29	873
WE139	30	837
WE139	31	824
WE139	32	1071
WE139	33	969
WE139	34	880
WE139	35	768
WE139	36	701
WE139	37	661
WE139	38	668
WE139	39	750
WE139	40	546
WE139	41	609
WE139	42	604
WE139	43	626
WE139	44	478
WE139	45	391
WE139	46	479
WE139	47	448
WE139	48	421
WE139	49	424
WE139	50	277
WE139	51	296
WE139	52	347
WE139	53	331
WE139	54	308
WE139	55	199
WE139	56	292
WE139	57	215
WE139	58	245
WE139	59	213
WE139	60	132
WE139	61	184
WE139	62	169
WE139	63	193
WE139	64	155
WE139	65	111
WE139	66	130
WE139	67	116
WE139	68	133
WE139	69	74
WE139	70	59
WE139	71	97
WE139	72	82
WE139	73	79
WE139	74	66
WE139	75	35
WE139	76	53
WE139	77	32
WE139	78	41
WE139	79	37
WE139	80	18
WE139	81	32
WE139	82	26
WE139	83	19
WE139	84	12
WE139	85	8
WE139	86	15
WE139	87	7
WE139	88	9
WE139	89	9
WE139	90	3
WE139	91	10
WE139	92	3
WE139	93	4
WE139	94	3
WE139	95	3
WE139	96	2
WE139	97	1
WE139	98	3
WE139	99	1
WE139	100	2
WE139	102	2
WE138	18	79
WE138	19	238
WE138	20	350
WE138	21	416
WE138	22	466
WE138	23	433
WE138	24	414
WE138	25	421
WE138	26	677
WE138	27	681
WE138	28	668
WE138	29	719
WE138	30	654
WE138	31	577
WE138	32	809
WE138	33	749
WE138	34	666
WE138	35	586
WE138	36	596
WE138	37	577
WE138	38	471
WE138	39	565
WE138	40	540
WE138	41	487
WE138	42	515
WE138	43	440
WE138	44	452
WE138	45	361
WE138	46	471
WE138	47	354
WE138	48	292
WE138	49	355
WE138	50	238
WE138	51	332
WE138	52	268
WE138	53	261
WE138	54	242
WE138	55	171
WE138	56	300
WE138	57	202
WE138	58	147
WE138	59	198
WE138	60	99
WE138	61	242
WE138	62	151
WE138	63	156
WE138	64	109
WE138	65	69
WE138	66	166
WE138	67	123
WE138	68	105
WE138	69	75
WE138	70	30
WE138	71	97
WE138	72	80
WE138	73	47
WE138	74	57
WE138	75	29
WE138	76	53
WE138	77	34
WE138	78	25
WE138	79	27
WE138	80	12
WE138	81	41
WE138	82	5
WE138	83	10
WE138	84	23
WE138	85	8
WE138	86	9
WE138	87	9
WE138	88	6
WE138	89	9
WE138	90	3
WE138	91	6
WE138	92	1
WE138	93	4
WE138	94	4
WE138	95	1
WE138	96	3
WE138	98	1
WE138	99	1
WE138	100	1
WE184	18	131
WE184	19	515
WE184	20	768
WE184	21	933
WE184	22	1069
WE184	23	1120
WE184	24	1159
WE184	25	1361
WE184	26	1655
WE184	27	2079
WE184	28	2145
WE184	29	1907
WE184	30	2072
WE184	31	1935
WE184	32	2041
WE184	33	2207
WE184	34	1912
WE184	35	1642
WE184	36	1818
WE184	37	1495
WE184	38	1847
WE184	39	1373
WE184	40	1447
WE184	41	1189
WE184	42	1279
WE184	43	1432
WE184	44	1132
WE184	45	953
WE184	46	993
WE184	47	792
WE184	48	1159
WE184	49	764
WE184	50	809
WE184	51	627
WE184	52	704
WE184	53	910
WE184	54	628
WE184	55	560
WE184	56	582
WE184	57	504
WE184	58	685
WE184	59	476
WE184	60	518
WE184	61	429
WE184	62	489
WE184	63	561
WE184	64	432
WE184	65	419
WE184	66	386
WE184	67	351
WE184	68	437
WE184	69	227
WE184	70	243
WE184	71	231
WE184	72	224
WE184	73	227
WE184	74	190
WE184	75	124
WE184	76	126
WE184	77	110
WE184	78	155
WE184	79	110
WE184	80	76
WE184	81	50
WE184	82	58
WE184	83	74
WE184	84	56
WE184	85	27
WE184	86	24
WE184	87	23
WE184	88	25
WE184	89	18
WE184	90	15
WE184	91	8
WE184	92	10
WE184	93	5
WE184	94	6
WE184	95	3
WE184	97	5
WE184	98	2
WE184	99	1
WE184	102	1
WE185	18	40
WE185	19	219
WE185	20	516
WE185	21	681
WE185	22	828
WE185	23	759
WE185	24	791
WE185	25	1027
WE185	26	1499
WE185	27	1551
WE185	28	1587
WE185	29	1365
WE185	30	1419
WE185	31	1382
WE185	32	1494
WE185	33	1548
WE185	34	1282
WE185	35	1266
WE185	36	1287
WE185	37	1114
WE185	38	1337
WE185	39	901
WE185	40	948
WE185	41	799
WE185	42	921
WE185	43	1125
WE185	44	764
WE185	45	649
WE185	46	693
WE185	47	624
WE185	48	806
WE185	49	508
WE185	50	479
WE185	51	410
WE185	52	514
WE185	53	645
WE185	54	454
WE185	55	358
WE185	56	416
WE185	57	336
WE185	58	501
WE185	59	327
WE185	60	283
WE185	61	264
WE185	62	309
WE185	63	341
WE185	64	256
WE185	65	192
WE185	66	254
WE185	67	205
WE185	68	330
WE185	69	177
WE185	70	104
WE185	71	108
WE185	72	132
WE185	73	164
WE185	74	141
WE185	75	76
WE185	76	66
WE185	77	57
WE185	78	87
WE185	79	60
WE185	80	48
WE185	81	34
WE185	82	39
WE185	83	38
WE185	84	38
WE185	85	12
WE185	86	20
WE185	87	12
WE185	88	5
WE185	89	11
WE185	90	9
WE185	91	7
WE185	92	10
WE185	93	8
WE185	94	7
WE185	95	3
WE185	96	6
WE185	101	1
WE185	103	1
WE186	18	25
WE186	19	183
WE186	20	332
WE186	21	381
WE186	22	443
WE186	23	419
WE186	24	490
WE186	25	531
WE186	26	769
WE186	27	690
WE186	28	834
WE186	29	771
WE186	30	867
WE186	31	785
WE186	32	891
WE186	33	881
WE186	34	785
WE186	35	679
WE186	36	800
WE186	37	659
WE186	38	904
WE186	39	593
WE186	40	664
WE186	41	547
WE186	42	581
WE186	43	695
WE186	44	508
WE186	45	383
WE186	46	507
WE186	47	381
WE186	48	533
WE186	49	400
WE186	50	345
WE186	51	286
WE186	52	352
WE186	53	427
WE186	54	318
WE186	55	225
WE186	56	300
WE186	57	231
WE186	58	304
WE186	59	211
WE186	60	208
WE186	61	174
WE186	62	226
WE186	63	235
WE186	64	211
WE186	65	127
WE186	66	155
WE186	67	124
WE186	68	206
WE186	69	111
WE186	70	86
WE186	71	66
WE186	72	87
WE186	73	101
WE186	74	67
WE186	75	29
WE186	76	46
WE186	77	38
WE186	78	62
WE186	79	34
WE186	80	21
WE186	81	23
WE186	82	19
WE186	83	41
WE186	84	29
WE186	85	11
WE186	86	11
WE186	87	8
WE186	88	15
WE186	89	7
WE186	90	2
WE186	91	3
WE186	92	6
WE186	93	3
WE186	94	4
WE186	96	2
WE186	97	2
WE186	98	1
WE186	99	2
WE186	100	1
WE186	108	1
WE186	122	1
WE187	18	70
WE187	19	298
WE187	20	499
WE187	21	585
WE187	22	684
WE187	23	667
WE187	24	669
WE187	25	782
WE187	26	1049
WE187	27	1062
WE187	28	1148
WE187	29	1174
WE187	30	1241
WE187	31	1257
WE187	32	1372
WE187	33	1399
WE187	34	1393
WE187	35	1248
WE187	36	1230
WE187	37	1155
WE187	38	1245
WE187	39	1175
WE187	40	1028
WE187	41	894
WE187	42	932
WE187	43	931
WE187	44	845
WE187	45	618
WE187	46	699
WE187	47	573
WE187	48	666
WE187	49	679
WE187	50	509
WE187	51	461
WE187	52	499
WE187	53	528
WE187	54	553
WE187	55	381
WE187	56	438
WE187	57	365
WE187	58	439
WE187	59	462
WE187	60	358
WE187	61	320
WE187	62	356
WE187	63	354
WE187	64	412
WE187	65	273
WE187	66	307
WE187	67	248
WE187	68	268
WE187	69	223
WE187	70	188
WE187	71	179
WE187	72	181
WE187	73	171
WE187	74	178
WE187	75	113
WE187	76	99
WE187	77	75
WE187	78	101
WE187	79	89
WE187	80	66
WE187	81	54
WE187	82	42
WE187	83	44
WE187	84	45
WE187	85	25
WE187	86	30
WE187	87	12
WE187	88	21
WE187	89	17
WE187	90	7
WE187	91	8
WE187	92	11
WE187	93	4
WE187	94	9
WE187	96	1
WE187	97	1
WE187	98	4
WE187	101	1
WE187	113	1
WE180	18	35
WE180	19	191
WE180	20	414
WE180	21	488
WE180	22	608
WE180	23	538
WE180	24	549
WE180	25	741
WE180	26	1369
WE180	27	1318
WE180	28	1437
WE180	29	1146
WE180	30	1184
WE180	31	1048
WE180	32	1051
WE180	33	1311
WE180	34	880
WE180	35	845
WE180	36	923
WE180	37	711
WE180	38	1192
WE180	39	534
WE180	40	582
WE180	41	527
WE180	42	594
WE180	43	1202
WE180	44	499
WE180	45	449
WE180	46	550
WE180	47	407
WE180	48	856
WE180	49	261
WE180	50	326
WE180	51	317
WE180	52	329
WE180	53	697
WE180	54	248
WE180	55	198
WE180	56	302
WE180	57	213
WE180	58	515
WE180	59	193
WE180	60	177
WE180	61	137
WE180	62	169
WE180	63	341
WE180	64	147
WE180	65	83
WE180	66	161
WE180	67	150
WE180	68	380
WE180	69	91
WE180	70	73
WE180	71	141
WE180	72	98
WE180	73	197
WE180	74	65
WE180	75	48
WE180	76	54
WE180	77	38
WE180	78	126
WE180	79	17
WE180	80	22
WE180	81	24
WE180	82	24
WE180	83	59
WE180	84	10
WE180	85	6
WE180	86	16
WE180	87	7
WE180	88	27
WE180	90	1
WE180	91	3
WE180	92	5
WE180	93	6
WE180	94	1
WE180	96	1
WE180	97	1
WE180	98	2
WE180	99	1
WE180	100	1
WE180	101	1
WE181	18	91
WE181	19	289
WE181	20	530
WE181	21	619
WE181	22	798
WE181	23	726
WE181	24	749
WE181	25	901
WE181	26	1064
WE181	27	1250
WE181	28	1230
WE181	29	1231
WE181	30	1247
WE181	31	1228
WE181	32	1308
WE181	33	1199
WE181	34	1210
WE181	35	1142
WE181	36	1121
WE181	37	1010
WE181	38	1074
WE181	39	935
WE181	40	958
WE181	41	813
WE181	42	899
WE181	43	879
WE181	44	799
WE181	45	721
WE181	46	702
WE181	47	678
WE181	48	691
WE181	49	643
WE181	50	674
WE181	51	542
WE181	52	616
WE181	53	667
WE181	54	556
WE181	55	499
WE181	56	529
WE181	57	472
WE181	58	577
WE181	59	511
WE181	60	469
WE181	61	460
WE181	62	508
WE181	63	456
WE181	64	446
WE181	65	362
WE181	66	388
WE181	67	342
WE181	68	370
WE181	69	241
WE181	70	232
WE181	71	200
WE181	72	247
WE181	73	212
WE181	74	182
WE181	75	104
WE181	76	117
WE181	77	103
WE181	78	129
WE181	79	125
WE181	80	65
WE181	81	56
WE181	82	65
WE181	83	59
WE181	84	59
WE181	85	38
WE181	86	35
WE181	87	31
WE181	88	19
WE181	89	29
WE181	90	19
WE181	91	10
WE181	92	10
WE181	93	5
WE181	94	7
WE181	95	5
WE181	96	3
WE181	97	1
WE181	98	5
WE181	99	2
WE181	102	1
WE181	103	1
WE181	106	2
WE182	18	32
WE182	19	274
WE182	20	408
WE182	21	500
WE182	22	531
WE182	23	479
WE182	24	520
WE182	25	634
WE182	26	797
WE182	27	848
WE182	28	950
WE182	29	910
WE182	30	1002
WE182	31	998
WE182	32	1038
WE182	33	1010
WE182	34	951
WE182	35	872
WE182	36	908
WE182	37	778
WE182	38	985
WE182	39	743
WE182	40	821
WE182	41	683
WE182	42	664
WE182	43	780
WE182	44	620
WE182	45	576
WE182	46	623
WE182	47	569
WE182	48	662
WE182	49	462
WE182	50	538
WE182	51	488
WE182	52	484
WE182	53	597
WE182	54	463
WE182	55	413
WE182	56	467
WE182	57	396
WE182	58	490
WE182	59	401
WE182	60	405
WE182	61	418
WE182	62	406
WE182	63	398
WE182	64	357
WE182	65	297
WE182	66	339
WE182	67	333
WE182	68	377
WE182	69	214
WE182	70	226
WE182	71	212
WE182	72	201
WE182	73	234
WE182	74	177
WE182	75	131
WE182	76	124
WE182	77	107
WE182	78	132
WE182	79	89
WE182	80	93
WE182	81	63
WE182	82	78
WE182	83	70
WE182	84	56
WE182	85	41
WE182	86	39
WE182	87	26
WE182	88	23
WE182	89	19
WE182	90	17
WE182	91	11
WE182	92	11
WE182	93	11
WE182	94	5
WE182	95	2
WE182	96	6
WE182	97	4
WE182	98	1
WE182	99	1
WE183	18	39
WE183	19	234
WE183	20	465
WE183	21	530
WE183	22	590
WE183	23	640
WE183	24	645
WE183	25	721
WE183	26	977
WE183	27	1129
WE183	28	1216
WE183	29	1200
WE183	30	1245
WE183	31	1215
WE183	32	1292
WE183	33	1385
WE183	34	1169
WE183	35	1164
WE183	36	1122
WE183	37	1046
WE183	38	1151
WE183	39	837
WE183	40	930
WE183	41	778
WE183	42	768
WE183	43	920
WE183	44	652
WE183	45	574
WE183	46	619
WE183	47	564
WE183	48	767
WE183	49	471
WE183	50	488
WE183	51	496
WE183	52	510
WE183	53	655
WE183	54	443
WE183	55	398
WE183	56	417
WE183	57	388
WE183	58	534
WE183	59	334
WE183	60	386
WE183	61	374
WE183	62	381
WE183	63	380
WE183	64	319
WE183	65	281
WE183	66	270
WE183	67	273
WE183	68	358
WE183	69	214
WE183	70	206
WE183	71	233
WE183	72	204
WE183	73	234
WE183	74	137
WE183	75	102
WE183	76	88
WE183	77	107
WE183	78	139
WE183	79	63
WE183	80	57
WE183	81	51
WE183	82	57
WE183	83	59
WE183	84	30
WE183	85	29
WE183	86	24
WE183	87	12
WE183	88	32
WE183	89	15
WE183	90	4
WE183	91	6
WE183	92	8
WE183	93	8
WE183	94	2
WE183	95	2
WE183	96	2
WE183	97	1
WE183	98	2
WE183	100	1
WE183	101	1
WE188	18	38
WE188	19	235
WE188	20	439
WE188	21	559
WE188	22	645
WE188	23	642
WE188	24	724
WE188	25	919
WE188	26	1432
WE188	27	1455
WE188	28	1706
WE188	29	1629
WE188	30	1810
WE188	31	1728
WE188	32	1812
WE188	33	2004
WE188	34	1764
WE188	35	1603
WE188	36	1685
WE188	37	1422
WE188	38	1778
WE188	39	1189
WE188	40	1184
WE188	41	985
WE188	42	1038
WE188	43	1166
WE188	44	787
WE188	45	695
WE188	46	707
WE188	47	647
WE188	48	806
WE188	49	533
WE188	50	466
WE188	51	363
WE188	52	461
WE188	53	600
WE188	54	476
WE188	55	332
WE188	56	413
WE188	57	361
WE188	58	472
WE188	59	348
WE188	60	351
WE188	61	307
WE188	62	374
WE188	63	380
WE188	64	349
WE188	65	274
WE188	66	302
WE188	67	259
WE188	68	350
WE188	69	205
WE188	70	161
WE188	71	161
WE188	72	161
WE188	73	171
WE188	74	109
WE188	75	110
WE188	76	102
WE188	77	74
WE188	78	108
WE188	79	76
WE188	80	45
WE188	81	31
WE188	82	38
WE188	83	52
WE188	84	24
WE188	85	13
WE188	86	21
WE188	87	18
WE188	88	22
WE188	89	7
WE188	90	7
WE188	91	3
WE188	92	9
WE188	93	9
WE188	94	5
WE188	95	6
WE188	96	2
WE188	97	2
WE188	98	3
WE188	100	2
WE189	18	15
WE189	19	257
WE189	20	696
WE189	21	961
WE189	22	1155
WE189	23	1132
WE189	24	1312
WE189	25	1451
WE189	26	2237
WE189	27	2438
WE189	28	2610
WE189	29	2159
WE189	30	2529
WE189	31	2334
WE189	32	2303
WE189	33	2307
WE189	34	2015
WE189	35	1726
WE189	36	1850
WE189	37	1504
WE189	38	1930
WE189	39	1125
WE189	40	1274
WE189	41	960
WE189	42	1172
WE189	43	1403
WE189	44	866
WE189	45	693
WE189	46	870
WE189	47	745
WE189	48	1068
WE189	49	457
WE189	50	544
WE189	51	437
WE189	52	539
WE189	53	836
WE189	54	440
WE189	55	285
WE189	56	354
WE189	57	314
WE189	58	497
WE189	59	207
WE189	60	213
WE189	61	176
WE189	62	248
WE189	63	343
WE189	64	165
WE189	65	142
WE189	66	136
WE189	67	183
WE189	68	253
WE189	69	88
WE189	70	78
WE189	71	82
WE189	72	100
WE189	73	132
WE189	74	54
WE189	75	48
WE189	76	42
WE189	77	52
WE189	78	73
WE189	79	14
WE189	80	19
WE189	81	20
WE189	82	25
WE189	83	39
WE189	84	11
WE189	85	7
WE189	86	10
WE189	87	8
WE189	88	16
WE189	89	3
WE189	90	2
WE189	91	2
WE189	92	6
WE189	93	6
WE189	94	1
WE189	95	2
WE189	96	1
WE189	97	2
WE189	99	1
WE089	18	11
WE089	19	214
WE089	20	356
WE089	21	419
WE089	22	468
WE089	23	476
WE089	24	514
WE089	25	525
WE089	26	553
WE089	27	630
WE089	28	632
WE089	29	667
WE089	30	670
WE089	31	627
WE089	32	717
WE089	33	683
WE089	34	686
WE089	35	661
WE089	36	661
WE089	37	633
WE089	38	671
WE089	39	718
WE089	40	621
WE089	41	604
WE089	42	634
WE089	43	571
WE089	44	602
WE089	45	508
WE089	46	536
WE089	47	453
WE089	48	495
WE089	49	519
WE089	50	431
WE089	51	413
WE089	52	399
WE089	53	394
WE089	54	425
WE089	55	385
WE089	56	345
WE089	57	301
WE089	58	316
WE089	59	316
WE089	60	301
WE089	61	257
WE089	62	254
WE089	63	288
WE089	64	256
WE089	65	217
WE089	66	186
WE089	67	174
WE089	68	213
WE089	69	180
WE089	70	149
WE089	71	110
WE089	72	126
WE089	73	113
WE089	74	126
WE089	75	106
WE089	76	96
WE089	77	71
WE089	78	87
WE089	79	78
WE089	80	54
WE089	81	39
WE089	82	62
WE089	83	42
WE089	84	48
WE089	85	34
WE089	86	16
WE089	87	18
WE089	88	14
WE089	89	15
WE089	90	8
WE089	91	9
WE089	92	5
WE089	93	10
WE089	94	7
WE089	95	2
WE089	96	3
WE089	97	2
WE089	98	3
WE089	99	2
WE089	100	3
WE089	101	1
WE089	104	1
WE089	106	1
WE089	131	1
WE088	18	25
WE088	19	323
WE088	20	503
WE088	21	614
WE088	22	656
WE088	23	659
WE088	24	719
WE088	25	764
WE088	26	990
WE088	27	1023
WE088	28	1015
WE088	29	888
WE088	30	980
WE088	31	871
WE088	32	1264
WE088	33	1147
WE088	34	1121
WE088	35	991
WE088	36	1011
WE088	37	908
WE088	38	935
WE088	39	942
WE088	40	857
WE088	41	809
WE088	42	798
WE088	43	709
WE088	44	906
WE088	45	575
WE088	46	719
WE088	47	593
WE088	48	576
WE088	49	694
WE088	50	540
WE088	51	475
WE088	52	532
WE088	53	481
WE088	54	633
WE088	55	334
WE088	56	417
WE088	57	322
WE088	58	342
WE088	59	466
WE088	60	314
WE088	61	273
WE088	62	326
WE088	63	251
WE088	64	386
WE088	65	234
WE088	66	227
WE088	67	212
WE088	68	219
WE088	69	262
WE088	70	157
WE088	71	130
WE088	72	160
WE088	73	109
WE088	74	206
WE088	75	113
WE088	76	93
WE088	77	88
WE088	78	77
WE088	79	128
WE088	80	59
WE088	81	59
WE088	82	65
WE088	83	40
WE088	84	65
WE088	85	24
WE088	86	35
WE088	87	17
WE088	88	19
WE088	89	38
WE088	90	11
WE088	91	12
WE088	92	8
WE088	93	4
WE088	94	19
WE088	95	2
WE088	96	2
WE088	97	7
WE088	98	1
WE088	99	5
WE088	100	1
WE088	101	2
WE088	109	1
WE085	18	29
WE085	19	299
WE085	20	568
WE085	21	732
WE085	22	848
WE085	23	752
WE085	24	976
WE085	25	1056
WE085	26	1278
WE085	27	1509
